t,eps_ref  # digitised from DeBonis 2013 NASA/TM-2013-217850 Fig. 4(a), black ref. soln. curve
1.850000000000000000e+01,2.445299777942265464e-03
1.855000000000000071e+01,2.416994818652851238e-03
1.860000000000000142e+01,2.393604737231679481e-03
1.864999999999999858e+01,2.368615840118431116e-03
1.869999999999999929e+01,2.341909696521096533e-03
1.875000000000000000e+01,2.316802368615840726e-03
1.880000000000000071e+01,2.290214655810510549e-03
1.885000000000000142e+01,2.267327905255366299e-03
1.889999999999999858e+01,2.244441154700223783e-03
1.894999999999999929e+01,2.222531458179126396e-03
1.900000000000000000e+01,2.198667653589933112e-03
1.905000000000000071e+01,2.178356772760917538e-03
1.910000000000000142e+01,2.156269430051811591e-03
1.914999999999999858e+01,2.135928941524796974e-03
1.919999999999999929e+01,2.113989637305699679e-03
1.925000000000000000e+01,2.090155440414508473e-03
1.930000000000000071e+01,2.073190229459659535e-03
1.935000000000000142e+01,2.050303478904515284e-03
1.939999999999999858e+01,2.033338267949668515e-03
1.944999999999999929e+01,2.010451517394522530e-03
1.950000000000000000e+01,1.993486306439674026e-03
1.955000000000000071e+01,1.976521095484825522e-03
1.960000000000000142e+01,1.959555884529977018e-03
1.964999999999999858e+01,1.936994818652851714e-03
1.969999999999999929e+01,1.924500370096225146e-03
1.975000000000000000e+01,1.902738712065136411e-03
1.980000000000000071e+01,1.888971132494448495e-03
1.985000000000000142e+01,1.872331606217615902e-03
1.989999999999999858e+01,1.853441894892672061e-03
1.994999999999999929e+01,1.841598815692079916e-03
2.000000000000000000e+01,1.841598815692079916e-03
